time,voltage(V),dust(ug/m3),light(lx),temp(C)
00:01:46,0.38,826.00,28.33,-127.00
00:01:47,0.34,806.45,28.33,-127.00
00:01:48,0.35,811.34,28.33,-127.00
00:01:49,0.38,826.00,28.33,-127.00
00:01:50,0.38,826.00,28.33,-127.00
00:01:51,0.38,826.00,29.17,-127.00
00:01:52,0.35,811.34,28.33,-127.00
00:01:53,0.37,821.11,28.33,-127.00
00:01:54,0.37,826.00,29.17,-127.00
00:01:55,0.38,826.00,29.17,-127.00
00:01:56,0.38,830.89,29.17,-127.00
00:01:57,0.37,826.00,29.17,-127.00
00:01:58,0.34,806.45,29.17,-127.00
00:01:59,0.37,821.11,28.33,-127.00
00:02:00,0.37,821.11,29.17,-127.00
00:02:01,0.38,826.00,29.17,-127.00
00:02:02,0.38,830.89,29.17,-127.00
00:02:03,0.38,826.00,29.17,-127.00
00:02:04,0.36,816.23,29.17,-127.00
00:02:05,0.36,816.23,29.17,-127.00
00:02:06,0.38,826.00,29.17,-127.00
00:02:07,0.38,826.00,29.17,-127.00
00:02:08,0.38,826.00,29.17,-127.00
00:02:09,0.38,826.00,29.17,-127.00
00:02:10,0.34,801.56,29.17,-127.00
00:02:11,0.36,816.23,29.17,-127.00
00:02:12,0.38,826.00,29.17,-127.00
00:02:13,0.38,826.00,29.17,-127.00
00:02:14,0.38,826.00,29.17,-127.00
00:02:15,0.38,826.00,29.17,-127.00
00:02:16,0.35,806.45,29.17,-127.00
00:02:17,0.35,806.45,29.17,-127.00
00:02:18,0.37,821.11,29.17,-127.00
00:02:19,0.38,826.00,29.17,-127.00
00:02:20,0.38,826.00,29.17,-127.00
00:02:21,0.38,826.00,29.17,-127.00
00:02:22,0.34,806.45,29.17,-127.00
00:02:23,0.35,811.34,28.33,-127.00
00:02:24,0.38,826.00,29.17,-127.00
00:02:25,0.38,830.89,29.17,-127.00
00:02:26,0.38,826.00,29.17,-127.00
00:02:27,0.36,811.34,29.17,-127.00
00:02:28,0.37,821.11,28.33,-127.00
00:02:29,0.38,826.00,29.17,-127.00
00:02:30,0.38,830.89,29.17,-127.00
00:02:31,0.38,826.00,29.17,-127.00
00:02:32,0.33,801.56,29.17,-127.00
00:02:33,0.37,821.11,29.17,-127.00
00:02:34,0.38,826.00,29.17,-127.00
00:02:35,0.38,830.89,29.17,-127.00
00:02:36,0.37,821.11,29.17,-127.00
00:02:37,0.34,801.56,29.17,-127.00
00:02:38,0.37,826.00,29.17,-127.00
00:02:39,0.38,826.00,29.17,-127.00
00:02:40,0.38,826.00,29.17,-127.00
00:02:41,0.36,816.23,29.17,-127.00
00:02:42,0.37,821.11,28.33,-127.00
00:02:43,0.38,826.00,29.17,-127.00
00:02:44,0.38,826.00,29.17,-127.00
00:02:45,0.38,826.00,29.17,-127.00
00:02:46,0.34,801.56,29.17,-127.00
00:02:47,0.37,821.11,28.33,-127.00
00:02:48,0.38,826.00,29.17,-127.00
00:02:49,0.38,826.00,29.17,-127.00
00:02:50,0.38,830.89,29.17,-127.00
00:02:51,0.34,806.45,29.17,-127.00
00:02:52,0.35,811.34,28.33,-127.00
00:02:53,0.38,826.00,29.17,-127.00
00:02:54,0.38,826.00,29.17,-127.00
00:02:55,0.38,826.00,29.17,-127.00
00:02:56,0.38,826.00,29.17,-127.00
00:02:57,0.35,806.45,29.17,-127.00
00:02:58,0.37,821.11,29.17,-127.00
00:02:59,0.38,826.00,29.17,-127.00
00:03:00,0.38,826.00,29.17,-127.00
00:03:01,0.37,821.11,29.17,-127.00
00:03:02,0.33,801.56,29.17,-127.00
00:03:03,0.37,821.11,29.17,-127.00
00:03:04,0.38,826.00,29.17,-127.00
00:03:05,0.38,830.89,29.17,-127.00
00:03:06,0.38,826.00,28.33,-127.00
00:03:07,0.34,801.56,29.17,-127.00
00:03:08,0.35,811.34,29.17,-127.00
00:03:09,0.38,826.00,29.17,-127.00
00:03:10,0.38,826.00,29.17,-127.00
00:03:11,0.38,826.00,28.33,-127.00
00:03:12,0.37,826.00,29.17,-127.00
00:03:13,0.35,806.45,29.17,-127.00
00:03:14,0.37,816.23,29.17,-127.00
00:03:15,0.38,826.00,29.17,-127.00
00:03:16,0.38,826.00,28.33,-127.00
00:03:17,0.36,816.23,28.33,-127.00
00:03:18,0.37,816.23,29.17,-127.00
00:03:19,0.37,821.11,29.17,-127.00
00:03:20,0.38,826.00,28.33,-127.00
00:03:21,0.38,826.00,28.33,-127.00
00:03:22,0.33,801.56,29.17,-127.00
00:03:23,0.36,816.23,28.33,-127.00
00:03:24,0.38,826.00,28.33,-127.00
00:03:25,0.38,826.00,29.17,-127.00
00:03:26,0.37,821.11,28.33,-127.00
00:03:27,0.33,796.68,28.33,-127.00
00:03:28,0.37,821.11,28.33,-127.00
00:03:29,0.38,826.00,28.33,-127.00
00:03:30,0.37,826.00,28.33,-127.00
00:03:31,0.35,811.34,28.33,-127.00
00:03:32,0.37,821.11,28.33,-127.00
00:03:33,0.38,826.00,28.33,-127.00
00:03:34,0.37,826.00,28.33,-127.00
00:03:35,0.34,796.68,28.33,-127.00
00:03:36,0.37,821.11,28.33,-127.00
00:03:37,0.38,826.00,28.33,-127.00
00:03:38,0.38,826.00,28.33,-127.00
00:03:39,0.37,821.11,28.33,-127.00
00:03:40,0.36,816.23,28.33,-127.00
00:03:41,0.37,826.00,28.33,-127.00
00:03:42,0.38,826.00,28.33,-127.00
00:03:43,0.38,826.00,29.17,-127.00
00:03:44,0.33,801.56,29.17,-127.00
00:03:45,0.36,816.23,28.33,-127.00
00:03:46,0.38,826.00,29.17,-127.00
00:03:47,0.38,830.89,29.17,-127.00
00:03:48,0.38,826.00,29.17,-127.00
00:03:49,0.34,806.45,28.33,-127.00
00:03:50,0.37,821.11,29.17,-127.00
00:03:51,0.38,826.00,29.17,-127.00
00:03:52,0.38,826.00,29.17,-127.00
00:03:53,0.35,806.45,29.17,-127.00
00:03:54,0.36,816.23,28.33,-127.00
00:03:55,0.38,826.00,28.33,-127.00
00:03:56,0.38,830.89,29.17,-127.00
00:03:57,0.38,830.89,29.17,-127.00
00:03:58,0.36,821.11,28.33,-127.00
00:03:59,0.37,821.11,28.33,-127.00
00:04:00,0.38,826.00,29.17,-127.00
00:04:01,0.38,830.89,29.17,-127.00
00:04:02,0.38,826.00,29.17,-127.00
00:04:03,0.34,806.45,29.17,-127.00
00:04:04,0.37,821.11,29.17,-127.00
00:04:05,0.38,830.89,29.17,-127.00
00:04:06,0.38,830.89,29.17,-127.00
00:04:07,0.36,821.11,29.17,-127.00
00:04:08,0.36,816.23,29.17,-127.00
00:04:09,0.38,830.89,29.17,-127.00
00:04:10,0.38,830.89,29.17,-127.00
00:04:11,0.34,806.45,29.17,-127.00
00:04:12,0.36,821.11,29.17,-127.00
00:04:13,0.38,830.89,28.33,-127.00
00:04:14,0.38,830.89,29.17,-127.00
00:04:15,0.36,821.11,29.17,-127.00
00:04:16,0.36,816.23,29.17,-127.00
00:04:17,0.38,830.89,29.17,-127.00
00:04:18,0.38,830.89,28.33,-127.00
00:04:19,0.37,826.00,29.17,-127.00
00:04:20,0.35,816.23,29.17,-127.00
00:04:21,0.38,830.89,29.17,-127.00
00:04:22,0.38,835.78,29.17,-127.00
00:04:23,0.37,826.00,29.17,-127.00
00:04:24,0.35,816.23,29.17,-127.00
00:04:25,0.38,826.00,29.17,-127.00
00:04:26,0.38,830.89,29.17,-127.00
00:04:27,0.34,811.34,29.17,-127.00
00:04:28,0.37,826.00,29.17,-127.00
00:04:29,0.38,830.89,29.17,-127.00
00:04:30,0.38,830.89,29.17,-127.00
00:04:31,0.37,826.00,29.17,-127.00
00:04:32,0.37,826.00,28.33,-127.00
00:04:33,0.38,830.89,29.17,-127.00
00:04:34,0.38,830.89,29.17,-127.00
00:04:35,0.38,830.89,29.17,-127.00
00:04:36,0.34,811.34,29.17,-127.00
00:04:37,0.37,826.00,29.17,-127.00
00:04:38,0.38,830.89,29.17,-127.00
00:04:39,0.38,830.89,29.17,-127.00
00:04:40,0.37,826.00,29.17,-127.00
00:04:41,0.33,806.45,29.17,-127.00
00:04:42,0.37,826.00,28.33,-127.00
00:04:43,0.38,830.89,29.17,-127.00
00:04:44,0.38,830.89,29.17,-127.00
00:00:01,1.30,2561.09,28.33,-127.00
00:00:02,1.32,869.99,28.33,-127.00
00:00:03,1.32,840.66,28.33,-127.00
00:00:04,1.34,835.78,28.33,-127.00
00:00:05,1.35,835.78,28.33,-127.00
00:00:06,1.34,830.89,28.33,-127.00
00:00:07,1.35,835.78,28.33,-127.00
00:00:08,1.34,830.89,28.33,-127.00
00:00:09,1.35,830.89,28.33,-127.00
00:00:10,1.34,830.89,28.33,-127.00
00:00:11,1.34,830.89,28.33,-127.00
00:00:12,1.35,835.78,28.33,-127.00
00:00:13,1.34,830.89,28.33,-127.00
00:00:14,1.35,835.78,28.33,-127.00
00:00:15,1.34,830.89,28.33,-127.00
00:00:16,1.35,830.89,28.33,-127.00
00:00:17,1.34,830.89,28.33,-127.00
00:00:18,1.35,830.89,28.33,-127.00
00:00:19,1.34,830.89,28.33,-127.00
00:00:20,1.34,830.89,28.33,-127.00
00:00:21,1.34,830.89,28.33,-127.00
00:00:22,1.34,830.89,28.33,-127.00
00:00:23,1.34,830.89,28.33,-127.00
00:00:24,1.32,830.89,28.33,-127.00
00:00:25,1.34,826.00,28.33,-127.00
00:00:26,1.32,826.00,28.33,-127.00
00:00:27,1.32,826.00,28.33,-127.00
00:00:28,1.34,830.89,28.33,-127.00
00:00:29,1.32,826.00,28.33,-127.00
00:00:30,1.32,826.00,28.33,-127.00
00:00:31,1.30,826.00,28.33,-127.00
00:00:32,1.32,826.00,28.33,-127.00
00:00:33,1.28,821.11,28.33,-127.00
00:00:34,1.30,826.00,28.33,-127.00
00:00:35,1.25,816.23,28.33,-127.00
00:00:36,1.27,816.23,28.33,-127.00
00:00:37,1.27,821.11,28.33,-127.00
00:00:38,1.20,806.45,28.33,-127.00
00:00:39,1.21,811.34,28.33,-127.00
00:00:40,1.23,816.23,28.33,-127.00
00:00:41,1.20,811.34,28.33,-127.00
00:00:42,1.32,826.00,28.33,-127.00
00:00:43,1.32,826.00,28.33,-127.00
00:00:44,1.28,826.00,28.33,-127.00
00:00:45,1.34,830.89,28.33,-127.00
00:00:46,1.34,830.89,28.33,-127.00
00:00:47,1.34,835.78,28.33,-127.00
00:00:48,1.34,835.78,28.33,-127.00
00:00:49,1.35,835.78,28.33,-127.00
00:00:50,1.35,835.78,28.33,-127.00
00:00:51,1.35,835.78,28.33,-127.00
00:00:52,1.35,835.78,28.33,-127.00
00:00:53,1.35,835.78,28.33,-127.00
00:00:54,1.35,830.89,28.33,-127.00
00:00:55,1.35,830.89,28.33,-127.00
00:00:56,1.35,835.78,28.33,-127.00
00:00:57,1.35,830.89,28.33,-127.00
00:00:58,1.37,830.89,28.33,-127.00
00:00:59,1.35,835.78,28.33,-127.00
00:01:00,1.37,835.78,28.33,-127.00
00:01:01,1.35,835.78,28.33,-127.00
00:01:02,1.37,835.78,28.33,-127.00
00:01:03,1.35,835.78,28.33,-127.00
00:01:04,1.35,835.78,28.33,-127.00
00:01:05,1.35,830.89,28.33,-127.00
00:01:06,1.35,830.89,28.33,-127.00
00:01:07,1.34,826.00,28.33,-127.00
00:01:08,1.35,830.89,28.33,-127.00
00:01:09,1.35,830.89,28.33,-127.00
00:01:10,1.34,830.89,28.33,-127.00
00:01:11,1.20,806.45,28.33,-127.00
00:01:12,1.32,826.00,28.33,-127.00
00:01:13,1.35,830.89,28.33,-127.00
00:01:14,1.35,830.89,29.17,-127.00
00:01:15,1.35,830.89,28.33,-127.00
00:01:16,1.20,806.45,28.33,-127.00
00:01:17,1.28,821.11,29.17,-127.00
00:01:18,1.35,830.89,28.33,-127.00
00:01:19,1.35,830.89,28.33,-127.00
00:01:20,1.35,830.89,29.17,-127.00
00:01:21,1.28,821.11,29.17,-127.00
00:01:22,1.34,826.00,28.33,-127.00
00:01:23,1.35,830.89,28.33,-127.00
00:01:24,1.35,830.89,29.17,-127.00
00:01:25,1.34,826.00,29.17,-127.00
00:01:26,1.27,816.23,28.33,-127.00
00:01:27,1.34,826.00,28.33,-127.00
00:01:28,1.35,830.89,29.17,-127.00
00:01:29,1.35,830.89,28.33,-127.00
00:01:30,1.30,821.11,29.17,-127.00
00:01:31,1.25,811.34,29.17,-127.00
00:01:32,1.34,830.89,28.33,-127.00
00:01:33,1.35,830.89,29.17,-127.00
00:01:34,1.35,830.89,29.17,-127.00
00:01:35,1.34,826.00,29.17,-127.00
00:01:36,1.30,821.11,29.17,-127.00
00:01:37,1.34,826.00,28.33,-127.00
00:01:38,1.37,830.89,29.17,-127.00
00:01:39,1.35,830.89,29.17,-127.00
00:01:40,1.27,811.34,29.17,-127.00
00:01:41,1.35,830.89,29.17,-127.00
00:01:42,1.35,830.89,29.17,-127.00
00:01:43,1.35,830.89,29.17,-127.00
00:01:44,1.28,816.23,29.17,-127.00
00:01:45,1.32,826.00,29.17,-127.00
00:01:46,1.35,830.89,29.17,-127.00
00:01:47,1.37,830.89,29.17,-127.00
00:01:48,1.35,830.89,29.17,-127.00
00:01:49,1.27,811.34,29.17,-127.00
00:01:50,1.34,826.00,29.17,-127.00
00:01:51,1.37,830.89,28.33,-127.00
00:01:52,1.37,830.89,29.17,-127.00
00:01:53,1.32,821.11,29.17,-127.00
00:01:54,1.23,811.34,29.17,-127.00
00:01:55,1.34,830.89,29.17,-127.00
00:01:56,1.37,830.89,28.33,-127.00
00:01:57,1.35,830.89,29.17,-127.00
00:01:58,1.27,816.23,29.17,-127.00
00:01:59,1.32,826.00,29.17,-127.00
00:02:00,1.35,830.89,29.17,-127.00
00:02:01,1.37,830.89,28.33,-127.00
00:02:02,1.35,830.89,29.17,-127.00
00:02:03,1.23,806.45,29.17,-127.00
00:02:04,1.32,826.00,29.17,-127.00
00:02:05,1.37,830.89,29.17,-127.00
00:02:06,1.37,830.89,29.17,-127.00
00:02:07,1.27,816.23,29.17,-127.00
00:02:08,1.28,821.11,28.33,-127.00
00:02:09,1.35,830.89,29.17,-127.00
00:02:10,1.37,830.89,28.33,-127.00
00:02:11,1.34,826.00,28.33,-127.00
00:02:12,1.27,816.23,28.33,-127.00
00:02:13,1.35,830.89,29.17,-127.00
00:02:14,1.37,830.89,29.17,-127.00
00:02:15,1.23,811.34,28.33,-127.00
00:02:16,1.34,826.00,29.17,-127.00
00:02:17,1.35,830.89,29.17,-127.00
00:02:18,1.35,830.89,29.17,-127.00
00:02:19,1.30,821.11,29.17,-127.00
00:02:20,1.32,826.00,29.17,-127.00
00:02:21,1.35,830.89,29.17,-127.00
00:02:22,1.37,835.78,29.17,-127.00
00:02:23,1.34,830.89,29.17,-127.00
00:02:24,1.30,821.11,29.17,-127.00
00:02:25,1.35,830.89,29.17,-127.00
00:02:26,1.37,835.78,29.17,-127.00
00:02:27,1.37,830.89,29.17,-127.00
00:02:28,1.25,811.34,29.17,-127.00
00:02:29,1.32,826.00,29.17,-127.00
00:02:30,1.37,830.89,29.17,-127.00
00:02:31,1.37,835.78,29.17,-127.00
00:02:32,1.23,811.34,29.17,-127.00
00:02:33,1.34,826.00,29.17,-127.00
00:02:34,1.37,835.78,29.17,-127.00
00:02:35,1.37,835.78,29.17,-127.00
00:02:36,1.34,830.89,29.17,-127.00
00:02:37,1.27,821.11,29.17,-127.00
00:02:38,1.35,835.78,29.17,-127.00
00:02:39,1.37,835.78,29.17,-127.00
00:02:40,1.35,835.78,29.17,-127.00
00:02:41,1.32,830.89,29.17,-127.00
00:02:42,1.32,826.00,29.17,-127.00
00:02:43,1.35,830.89,29.17,-127.00
00:02:44,1.37,835.78,29.17,-127.00
00:02:45,1.37,835.78,29.17,-127.00
00:02:46,1.23,811.34,29.17,-127.00
00:02:47,1.30,821.11,30.00,-127.00
00:02:48,1.35,835.78,29.17,-127.00
00:02:49,1.37,835.78,29.17,-127.00
00:02:50,1.32,830.89,29.17,-127.00
00:02:51,1.86,2756.60,28.33,-127.00
00:02:52,1.78,923.75,28.33,-127.00
00:02:53,1.76,894.43,28.33,-127.00
00:02:54,1.69,884.65,28.33,-127.00
00:02:55,1.76,889.54,28.33,-127.00
00:02:56,1.81,894.43,28.33,-127.00
00:02:57,1.86,904.20,28.33,-127.00
00:02:58,1.88,904.20,28.33,-127.00
02:02:59,1.83,909.09,28.33,-127.00
02:03:00,1.83,884.65,28.33,-127.00
02:03:01,1.88,884.65,28.33,-127.00
02:03:02,1.86,879.77,29.17,-127.00
02:03:03,1.88,884.65,28.33,-127.00
02:03:04,1.88,884.65,28.33,-127.00
02:03:05,1.91,884.65,28.33,-127.00
02:03:06,1.88,884.65,28.33,-127.00
02:03:07,1.88,884.65,28.33,-127.00
02:03:08,1.88,884.65,28.33,-127.00
02:03:09,1.88,884.65,28.33,-127.00
02:03:10,1.91,889.54,28.33,-127.00
02:03:11,1.91,2873.90,29.17,-127.00
02:03:12,1.81,967.74,29.17,-127.00
02:03:13,1.81,953.08,29.17,-127.00
02:03:14,1.91,962.85,29.17,-127.00
02:03:15,1.91,957.97,29.17,-127.00
02:03:16,1.78,943.30,29.17,-127.00
02:03:17,1.83,953.08,29.17,-127.00
02:03:18,1.91,957.97,29.17,-127.00
02:03:19,1.91,962.85,29.17,-127.00
02:03:20,1.81,953.08,29.17,-127.00
02:03:21,1.91,967.74,29.17,-127.00
02:06:22,1.88,972.63,29.17,-127.00
02:06:23,1.91,957.97,29.17,-127.00
02:06:24,1.91,957.97,29.17,-127.00
02:06:25,1.91,957.97,30.00,-127.00
02:06:26,1.91,957.97,29.17,-127.00
02:06:27,1.91,957.97,29.17,-127.00
02:06:28,1.91,957.97,29.17,-127.00
02:06:29,1.91,957.97,29.17,-127.00
02:06:30,1.91,957.97,29.17,-127.00
02:06:31,1.91,957.97,29.17,-127.00
02:06:32,1.91,2834.80,29.17,-127.00
02:06:33,1.88,967.74,29.17,-127.00
02:06:34,1.81,943.30,29.17,-127.00
02:06:35,1.86,943.30,29.17,-127.00
02:06:36,1.88,948.19,29.17,-127.00
02:06:37,1.88,953.08,29.17,-127.00
02:06:38,1.86,943.30,29.17,-127.00
02:06:39,1.83,943.30,29.17,-127.00
02:06:40,1.88,948.19,29.17,-127.00
02:06:41,1.91,953.08,29.17,-127.00
02:06:42,1.88,953.08,29.17,-127.00
02:06:43,1.88,953.08,29.17,-127.00
02:06:44,0.00,2448.68,29.17,-127.00
02:06:45,0.00,635.39,29.17,-127.00
02:06:46,0.00,620.72,28.33,-127.00
02:06:47,0.00,620.72,29.17,-127.00
02:06:48,0.00,620.72,29.17,-127.00
02:06:49,0.00,625.61,29.17,-127.00
02:06:50,0.00,620.72,29.17,-127.00
02:06:51,0.00,620.72,28.33,-127.00
02:06:52,0.00,620.72,29.17,-127.00
02:06:53,0.00,625.61,29.17,-127.00
02:06:54,0.00,2438.91,28.33,29.25
02:06:55,0.00,625.61,29.17,29.31
02:06:56,0.00,620.72,28.33,29.31
02:06:57,0.00,625.61,28.33,29.31
02:06:58,0.00,625.61,28.33,29.31
02:06:59,0.00,625.61,29.17,29.31
02:07:00,0.00,625.61,29.17,29.31
02:07:01,0.00,625.61,29.17,29.31
02:07:02,0.00,630.50,29.17,29.31
02:07:03,0.00,630.50,29.17,29.31
02:07:04,0.00,630.50,29.17,29.31
02:07:05,0.00,630.50,29.17,29.31
02:07:06,0.00,630.50,28.33,29.31
02:07:07,0.00,635.39,29.17,29.31
02:07:08,0.00,635.39,29.17,29.56
02:07:09,0.00,635.39,29.17,29.94
02:07:10,0.00,640.27,29.17,30.31
02:07:11,0.00,635.39,28.33,30.62
02:07:12,0.00,640.27,28.33,30.94
02:07:13,0.00,640.27,29.17,31.25
02:07:14,0.00,640.27,28.33,31.50
02:07:15,0.00,640.27,28.33,31.75
02:07:16,0.00,640.27,28.33,31.94
02:07:17,0.00,640.27,28.33,32.13
02:07:18,0.00,640.27,28.33,32.25
02:07:19,0.00,640.27,28.33,32.31
02:07:20,0.00,640.27,28.33,32.38
02:07:21,0.00,640.27,28.33,32.38
02:07:22,0.00,645.16,28.33,32.38
02:07:23,0.00,645.16,28.33,32.38
02:07:24,0.00,645.16,28.33,32.38
02:07:25,0.00,640.27,28.33,32.31
02:07:26,0.00,640.27,28.33,32.31
02:07:27,0.00,645.16,28.33,32.25
02:07:28,0.00,645.16,28.33,32.25
02:07:29,0.00,645.16,28.33,32.19
02:07:30,0.00,645.16,28.33,32.19
02:07:31,0.00,645.16,28.33,32.19
02:07:32,0.00,645.16,28.33,32.13
02:07:33,0.00,645.16,28.33,32.13
02:07:34,0.00,645.16,28.33,32.13
02:07:35,0.00,645.16,28.33,32.06
02:07:36,0.00,645.16,28.33,32.06
02:07:37,0.00,645.16,28.33,32.06
02:07:38,0.00,645.16,28.33,32.06
02:07:39,0.00,645.16,28.33,32.00
02:07:40,0.00,645.16,28.33,32.00
02:07:41,0.00,645.16,28.33,31.94
02:07:42,0.00,645.16,28.33,31.94
02:07:43,0.00,645.16,28.33,31.87
02:07:44,0.00,645.16,28.33,31.87
02:07:45,0.00,645.16,28.33,31.87
02:07:46,0.00,645.16,28.33,31.81
02:07:47,0.00,645.16,28.33,31.81
02:07:48,0.00,645.16,28.33,31.81
02:07:49,0.00,645.16,28.33,31.81
02:07:50,0.00,645.16,28.33,31.75
02:07:51,0.00,645.16,28.33,31.75
02:07:52,0.00,645.16,28.33,31.75
02:07:53,0.00,645.16,28.33,31.75
02:07:54,0.00,645.16,28.33,31.69
02:07:55,0.00,645.16,28.33,31.69
02:07:56,0.00,645.16,28.33,31.69
02:07:57,0.00,645.16,28.33,31.62
02:07:58,0.00,645.16,28.33,31.62
02:07:59,0.00,645.16,28.33,31.62
02:08:00,0.00,645.16,28.33,31.62
02:08:01,0.00,645.16,28.33,31.62
02:08:02,0.00,645.16,28.33,31.62
02:08:03,0.00,645.16,28.33,31.56
02:08:04,0.00,645.16,28.33,31.56
02:08:05,0.00,645.16,28.33,31.56
02:08:06,0.00,645.16,28.33,31.56
02:08:07,0.00,645.16,28.33,31.50
02:08:08,0.00,645.16,28.33,31.50
02:08:09,0.00,645.16,28.33,31.50
02:08:10,0.00,645.16,28.33,31.50
02:08:11,0.00,645.16,28.33,31.44
02:08:12,0.00,645.16,28.33,31.44
02:08:13,0.00,645.16,28.33,31.44
02:08:14,0.00,645.16,28.33,31.44
02:08:15,0.00,645.16,28.33,31.44
02:08:16,0.00,645.16,28.33,31.44
02:08:17,0.00,645.16,28.33,31.37
02:08:18,0.00,645.16,28.33,31.37
02:08:19,0.00,645.16,28.33,31.37
02:08:20,0.00,645.16,28.33,31.37
02:08:21,0.00,645.16,28.33,31.37
02:08:22,0.00,640.27,28.33,31.31
02:08:23,0.00,645.16,28.33,31.31
02:08:24,0.00,645.16,28.33,31.31
02:08:25,0.00,650.05,28.33,31.31
02:08:26,0.00,645.16,28.33,31.31
02:08:27,0.00,645.16,28.33,31.31
02:08:28,0.00,645.16,28.33,31.25
02:08:29,0.00,645.16,28.33,31.25
02:08:30,0.00,650.05,28.33,31.25
02:08:31,0.00,645.16,28.33,31.25
02:08:32,0.00,645.16,28.33,31.19
02:08:33,0.00,645.16,28.33,31.19
02:08:34,0.00,645.16,28.33,31.19
02:08:35,0.00,645.16,28.33,31.19
02:08:36,0.00,645.16,28.33,31.12
02:08:37,0.00,645.16,28.33,31.19
02:08:38,0.00,645.16,28.33,31.12
02:08:39,0.00,645.16,28.33,31.12
02:08:40,0.00,645.16,28.33,31.12
02:08:41,0.00,645.16,28.33,31.06
02:08:42,0.00,645.16,28.33,31.06
02:08:43,0.00,645.16,28.33,31.06
02:08:44,0.00,645.16,28.33,31.06
02:08:45,0.00,645.16,28.33,31.06
02:08:46,0.00,640.27,28.33,31.00
02:08:47,0.00,645.16,28.33,31.00
02:08:48,0.00,645.16,28.33,31.00
02:08:49,0.00,650.05,28.33,31.00
02:08:50,0.00,645.16,28.33,31.00
02:08:51,0.00,650.05,28.33,31.00
02:08:52,0.00,650.05,28.33,31.00
02:08:53,0.00,645.16,28.33,30.94
02:08:54,0.00,654.94,28.33,30.94
02:08:55,1.91,2546.43,29.17,29.00
02:08:56,1.91,879.77,28.33,29.00
02:08:57,1.91,874.88,29.17,29.00
02:08:58,1.88,874.88,29.17,29.00
02:08:59,1.88,874.88,29.17,29.00
02:09:00,1.88,874.88,29.17,29.00
02:09:01,1.88,874.88,29.17,29.00
02:09:02,1.88,879.77,29.17,29.00
02:09:03,1.88,879.77,29.17,29.06
02:09:04,1.88,879.77,29.17,29.00
02:09:05,1.91,879.77,29.17,29.00
02:09:06,1.91,879.77,29.17,29.00
02:09:07,1.88,879.77,29.17,29.00
02:09:08,1.86,879.77,29.17,29.00
02:09:09,9.04,1832.84,960.00,31.19
02:09:10,9.04,1725.32,960.00,31.25
02:09:11,9.04,1744.87,959.17,31.25
02:09:12,9.04,1715.54,958.33,31.25
02:09:13,9.06,1720.43,957.50,31.25
02:09:14,9.03,1725.32,956.67,31.25
02:09:15,9.04,1725.32,956.67,31.25
02:09:16,9.03,1720.43,955.83,31.25
02:09:17,9.06,1725.32,955.00,31.25
02:09:18,9.06,1720.43,954.17,31.25
02:09:19,9.06,1730.21,954.17,31.25
02:09:20,9.06,1720.43,953.33,31.25
02:09:21,9.06,1730.21,953.33,31.25
02:09:22,9.18,1735.09,952.50,31.25
02:09:23,9.06,1735.09,951.67,31.25
02:09:24,9.03,1764.42,951.67,31.25
02:09:25,9.03,1759.53,950.83,31.25
02:09:26,9.06,1749.76,950.00,31.25
02:09:27,9.03,1739.98,949.17,31.25
02:09:28,9.06,1730.21,948.33,31.25
02:09:29,9.06,1730.21,947.50,31.25
02:09:30,9.03,1735.09,946.67,31.25
02:09:31,9.04,1744.87,946.67,31.25
02:09:32,9.03,1735.09,945.83,31.25
02:09:33,9.06,1710.66,945.00,31.25
02:09:34,9.03,1744.87,944.17,31.25
02:09:35,9.04,1735.09,943.33,31.25
02:09:36,9.01,1705.77,943.33,31.25
02:09:37,9.06,1700.88,942.50,31.25
